date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2023-10-23,BUY,2023-10-23T14:08:00+00:00,14642.75,14741.0,EOD,1,128.5,0.7646,195.02,False
2023-10-24,BUY,2023-10-24T14:30:00+00:00,14848.0,14802.25,EOD,2,89.5,-0.5112,-185.96,False
2023-10-25,SELL,2023-10-25T14:27:00+00:00,14601.75,14637.25,EOD,1,147.5,-0.2407,-72.48,False
2023-10-26,SELL,2023-10-26T14:02:00+00:00,14312.75,14257.5,EOD,1,146.25,0.3778,109.02,False
2023-10-27,BUY,2023-10-27T14:14:00+00:00,14357.25,14291.0,STOP,3,66.25,-1.0,-401.94,False
2023-10-30,SELL,2023-10-30T14:31:00+00:00,14333.25,14340.5,EOD,1,143.25,-0.0506,-15.98,False
2023-10-31,BUY,2023-10-31T15:01:00+00:00,14433.25,14379.75,EOD,2,122.0,-0.4385,-216.96,False
2023-11-01,BUY,2023-11-01T14:21:00+00:00,14591.25,14590.75,EOD,3,76.0,-0.0066,-7.44,False
2023-11-02,SELL,2023-11-02T14:08:00+00:00,14888.25,14952.5,STOP,3,64.25,-1.0,-389.94,False
2023-11-03,BUY,2023-11-03T14:02:00+00:00,15140.25,15104.75,EOD,2,99.75,-0.3559,-144.96,False
2023-11-06,SELL,2023-11-06T15:04:00+00:00,15195.5,15221.25,EOD,3,62.0,-0.4153,-158.94,False
2023-11-07,BUY,2023-11-07T15:02:00+00:00,15308.5,15384.75,EOD,2,84.5,0.9024,302.04,False
2023-11-08,SELL,2023-11-08T15:03:00+00:00,15362.75,15346.0,EOD,4,54.75,0.3059,128.08,False
2023-11-09,SELL,2023-11-09T15:08:00+00:00,15355.5,15423.0,STOP,3,67.5,-1.0,-409.44,False
2023-11-10,BUY,2023-11-10T16:04:00+00:00,15395.25,15436.25,EOD,2,89.75,0.4568,161.04,False
2023-11-13,BUY,2023-11-13T15:47:00+00:00,15542.0,15568.5,EOD,3,76.75,0.3453,154.56,False
2023-11-14,BUY,2023-11-14T15:02:00+00:00,15877.0,15870.25,EOD,2,86.75,-0.0778,-29.96,False
2023-11-16,BUY,2023-11-16T15:07:00+00:00,15901.25,15825.25,STOP,3,76.0,-1.0,-460.44,False
2023-11-17,SELL,2023-11-17T16:06:00+00:00,15826.5,15859.0,EOD,4,54.25,-0.5991,-265.92,False
2023-11-20,BUY,2023-11-20T15:06:00+00:00,15997.75,16011.25,EOD,2,103.0,0.1311,51.04,False
2023-11-21,SELL,2023-11-21T15:18:00+00:00,15977.25,15947.5,EOD,5,43.5,0.6839,290.1,False
2023-11-22,SELL,2023-11-22T15:03:00+00:00,16032.25,16064.25,EOD,1,141.25,-0.2265,-65.48,False
2023-11-23,SELL,2023-11-23T15:05:00+00:00,16053.75,16069.25,STOP,15,15.5,-1.0,-487.2,False
2023-11-24,SELL,2023-11-24T15:17:00+00:00,15997.5,16008.75,EOD,4,56.0,-0.2009,-95.92,False
2023-11-27,BUY,2023-11-27T15:10:00+00:00,16044.25,16028.25,EOD,3,74.0,-0.2162,-100.44,False
2023-11-28,BUY,2023-11-28T15:40:00+00:00,16010.5,16040.5,EOD,4,52.0,0.5769,234.08,False
2023-11-29,SELL,2023-11-29T15:06:00+00:00,16142.75,16045.0,EOD,3,65.75,1.4867,582.06,False
2023-11-30,SELL,2023-11-30T15:03:00+00:00,15929.75,15894.75,EOD,1,121.75,0.2875,68.52,False
2023-12-01,BUY,2023-12-01T15:03:00+00:00,15949.25,15875.5,STOP,3,73.75,-1.0,-446.94,False
2023-12-04,SELL,2023-12-04T15:16:00+00:00,15816.0,15769.75,EOD,3,60.5,0.7645,273.06,False
2023-12-05,BUY,2023-12-05T15:02:00+00:00,15897.25,15876.75,EOD,2,114.0,-0.1798,-84.96,False
2023-12-06,SELL,2023-12-06T15:02:00+00:00,15919.25,15909.25,EOD,2,118.5,0.0844,37.04,False
2023-12-07,BUY,2023-12-07T15:22:00+00:00,15991.25,15970.0,EOD,2,103.75,-0.2048,-87.96,False
2023-12-08,BUY,2023-12-08T15:02:00+00:00,16033.0,16054.25,EOD,2,85.75,0.2478,82.04,False
2023-12-11,BUY,2023-12-11T15:06:00+00:00,16166.75,16152.5,EOD,2,98.0,-0.1454,-59.96,False
2023-12-12,BUY,2023-12-12T15:02:00+00:00,16259.75,16285.25,EOD,3,74.5,0.3423,148.56,False
2023-12-14,SELL,2023-12-14T15:06:00+00:00,16807.25,16765.75,EOD,3,70.0,0.5929,244.56,False
2023-12-15,BUY,2023-12-15T15:16:00+00:00,16847.0,16876.0,EOD,3,67.0,0.4328,169.56,False
2023-12-18,BUY,2023-12-18T15:03:00+00:00,16891.5,16899.75,EOD,4,59.0,0.1398,60.08,False
