ts,Open,High,Low,Close,Volume
2026-05-21 05:04:00+00:00,29422.5,29427.0,29421.0,29424.0,65
2026-05-21 05:05:00+00:00,29424.0,29426.5,29422.5,29424.0,27
2026-05-21 05:06:00+00:00,29426.75,29434.0,29425.25,29432.5,183
2026-05-21 05:07:00+00:00,29432.25,29439.75,29423.75,29425.0,185
2026-05-21 05:08:00+00:00,29426.25,29427.5,29410.5,29411.0,158
2026-05-21 05:09:00+00:00,29412.25,29418.25,29410.75,29412.25,96
2026-05-21 05:10:00+00:00,29412.5,29415.25,29408.5,29414.0,100
2026-05-21 05:11:00+00:00,29413.75,29416.0,29411.75,29412.25,29
2026-05-21 05:12:00+00:00,29412.25,29418.0,29408.5,29411.0,72
2026-05-21 05:13:00+00:00,29412.75,29416.75,29409.0,29414.75,86
2026-05-21 05:14:00+00:00,29412.0,29415.25,29411.5,29415.0,22
2026-05-21 05:15:00+00:00,29413.5,29415.25,29407.5,29409.25,52
2026-05-21 05:16:00+00:00,29410.25,29413.0,29409.75,29412.25,52
2026-05-21 05:17:00+00:00,29412.75,29419.25,29412.75,29418.75,27
2026-05-21 05:18:00+00:00,29419.0,29422.75,29417.75,29422.0,67
2026-05-21 05:19:00+00:00,29422.5,29422.75,29418.25,29419.25,46
2026-05-21 05:20:00+00:00,29420.0,29423.75,29417.0,29421.75,25
2026-05-21 05:21:00+00:00,29421.0,29421.0,29411.0,29415.25,66
2026-05-21 05:22:00+00:00,29416.25,29416.75,29413.5,29416.0,30
2026-05-21 05:23:00+00:00,29416.0,29418.5,29415.75,29417.5,26
2026-05-21 05:24:00+00:00,29418.25,29427.75,29418.25,29427.0,86
2026-05-21 05:25:00+00:00,29424.5,29425.25,29418.75,29420.25,66
2026-05-21 05:26:00+00:00,29418.25,29418.25,29393.5,29399.5,293
2026-05-21 05:27:00+00:00,29399.0,29402.5,29396.0,29397.5,72
2026-05-21 05:28:00+00:00,29400.0,29403.0,29390.5,29392.5,182
