date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2025-11-28,BUY,2025-11-28T16:07:00+00:00,25425.5,25389.25,EOD,1,94.5,-0.3836,-73.98,False
2025-12-03,BUY,2025-12-03T15:03:00+00:00,25552.25,25566.75,EOD,1,122.25,0.1186,27.52,False
2025-12-09,BUY,2025-12-09T15:03:00+00:00,25667.5,25690.0,EOD,1,107.5,0.2093,43.52,False
2025-12-10,SELL,2025-12-10T15:56:00+00:00,25553.5,25647.75,EOD,1,118.75,-0.7937,-189.98,False
2025-12-23,SELL,2025-12-23T15:04:00+00:00,25637.25,25751.25,STOP,1,114.0,-1.0,-229.48,False
2025-12-24,BUY,2025-12-24T15:13:00+00:00,25829.75,25853.5,EOD,2,45.75,0.5191,92.04,False
2025-12-26,SELL,2025-12-26T15:02:00+00:00,25850.75,25881.25,EOD,1,84.5,-0.3609,-62.48,False
2025-12-30,BUY,2025-12-30T16:21:00+00:00,25780.25,25774.25,EOD,1,106.0,-0.0566,-13.48,False
2025-12-31,SELL,2025-12-31T15:19:00+00:00,25569.25,25596.0,EOD,1,122.75,-0.2179,-54.98,False
2026-01-07,BUY,2026-01-07T15:33:00+00:00,25884.0,25895.75,EOD,1,113.0,0.104,22.02,False
2026-01-15,SELL,2026-01-15T15:47:00+00:00,25826.5,25905.0,EOD,1,126.25,-0.6218,-158.48,False
2026-01-19,BUY,2026-01-19T15:03:00+00:00,25326.5,25336.5,EOD,1,90.0,0.1111,18.52,False
2026-01-23,BUY,2026-01-23T15:02:00+00:00,25685.25,25791.5,EOD,1,122.75,0.8656,211.02,False
2026-01-28,SELL,2026-01-28T15:33:00+00:00,26211.5,26182.75,EOD,1,89.5,0.3212,56.02,False
2026-02-16,BUY,2026-02-16T15:05:00+00:00,24788.0,24692.75,STOP,1,95.25,-1.0,-191.98,False
2026-03-16,BUY,2026-03-16T14:09:00+00:00,24747.75,24623.0,STOP,1,124.75,-1.0,-250.98,False
